"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000153237",2.32656653951739,0.23925723053771,1.13287107331143,0.211195462726707,0.832734751127873,0.887082921977408,"CCDC148","130940","coiled-coil domain containing 148"
"ENSG00000275895",7.33697987617315,0.135463974265442,0.643138796576972,0.210629455082531,0.833176426069645,0.887489065257276,"LOC102724594","102724594","U2 small nuclear RNA auxiliary factor 1 like 5"
"ENSG00000155868",151.585735144964,-0.0313034404084918,0.148947621522115,-0.21016408378058,0.833539610516841,0.887782564970059,"MED7","9443","mediator complex subunit 7"
"ENSG00000181827",466.328000420903,-0.0183526868084134,0.0873432058460651,-0.210121515813817,0.833572833126755,0.887782564970059,"RFX7","64864","regulatory factor X7"
"ENSG00000141971",350.54255534194,-0.0209459359982179,0.0997859141929056,-0.209908744812673,0.833738896908748,0.887895055501632,"MVB12A","93343","multivesicular body subunit 12A"
"ENSG00000268350",8.93521227152946,-0.123765242672683,0.589854431898457,-0.209823366545441,0.833805535133142,0.887901653577807,"FAM156A","29057","family with sequence similarity 156 member A"
"ENSG00000143977",446.366855115414,-0.0190970437021038,0.091107567867239,-0.209609850741838,0.833972190660065,0.888014749260391,"SNRPG","6637","small nuclear ribonucleoprotein polypeptide G"
"ENSG00000019485",111.125184175608,-0.0358810595611229,0.171361505861597,-0.209388096706519,0.834145284271381,0.888134683333086,"PRDM11","56981","PR/SET domain 11"
"ENSG00000136197",7.49498845878208,0.135718069973003,0.648933160385598,0.2091402909544,0.834338722470135,0.888251677228278,"C7orf25","79020","chromosome 7 open reading frame 25"
"ENSG00000167641",12.5352526831213,-0.110288731905256,0.527464059660328,-0.209092410914744,0.834376098983867,0.888251677228278,"PPP1R14A","94274","protein phosphatase 1 regulatory inhibitor subunit 14A"
"ENSG00000177943",36.1801627559608,-0.0650612746144256,0.311535416492948,-0.208840700511167,0.834572597399562,0.888396482304317,"MAMDC4","158056","MAM domain containing 4"
"ENSG00000146192",0.416560714495949,0.578501560368195,2.77421646726155,0.208527909481857,0.834816792965367,NA,"FGD2","221472","FYVE, RhoGEF and PH domain containing 2"
"ENSG00000168925",0.416560714495949,0.578501560368195,2.77421646726155,0.208527909481857,0.834816792965367,NA,"CTRB1","1504","chymotrypsinogen B1"
"ENSG00000104826",0.416560714495949,0.578501560368195,2.77421646726155,0.208527909481857,0.834816792965367,NA,"LHB","3972","luteinizing hormone subunit beta"
"ENSG00000205426",0.827475353099143,0.432643158847187,2.07729275970234,0.208272597507721,0.835016126512388,0.888804209728786,"KRT81","3887","keratin 81"
"ENSG00000197134",5.88437646439967,-0.157449537568097,0.756592058792983,-0.208103608461449,0.835148069695766,0.888871601897102,"ZNF257","113835","zinc finger protein 257"
"ENSG00000014824",1649.1453883586,0.0124698108945682,0.0599404916841339,0.208036513285208,0.835200457521151,0.888871601897102,"SLC30A9","10463","solute carrier family 30 member 9"
"ENSG00000146216",5.21842489997968,0.16254745744402,0.78189384921769,0.207889418246037,0.835315311692881,0.888929435581601,"TTBK1","84630","tau tubulin kinase 1"
"ENSG00000079482",211.926846510249,-0.0270994618726272,0.130453397888581,-0.207732893977761,0.835437532215425,0.888995099474436,"OPHN1","4983","oligophrenin 1"
"ENSG00000105929",1.16595010936084,0.354684296046316,1.70889049696069,0.207552383653097,0.83557848696161,0.889080687633351,"ATP6V0A4","50617","ATPase H+ transporting V0 subunit a4"
"ENSG00000154781",215.260296864906,-0.026273562574129,0.126769823180247,-0.207254076049093,0.835811437413066,0.889264142507274,"CCDC174","51244","coiled-coil domain containing 174"
"ENSG00000277972",212.975487539911,-0.0264326352376239,0.127608775594537,-0.207138068008824,0.835902032777092,0.889296122645965,"CISD3","284106","CDGSH iron sulfur domain 3"
"ENSG00000184005",28.153737692956,-0.0703306701805743,0.340083453991818,-0.206804151613522,0.83616281372397,0.889509141400907,"ST6GALNAC3","256435","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
"ENSG00000262180",2.73106027257126,0.222939654777868,1.08015620393221,0.206395754582787,0.836481786796209,0.889784029546438,NA,NA,NA
"ENSG00000147251",403.215696297866,0.0190882421526293,0.0925479585449782,0.206252438765059,0.836593728086581,0.889838669581629,"DOCK11","139818","dedicator of cytokinesis 11"
"ENSG00000154237",309.278877923036,0.0216359814446352,0.105055523722326,0.205948061349175,0.836831482536518,0.889961663490632,"LRRK1","79705","leucine rich repeat kinase 1"
"ENSG00000205517",4.43501867890594,0.16898777677933,0.820650702955034,0.205919249408831,0.83685398881263,0.889961663490632,"RGL3","57139","ral guanine nucleotide dissociation stimulator like 3"
"ENSG00000095951",583.242830931444,0.0162402551648514,0.0788853107641331,0.205871727036859,0.836891110923049,0.889961663490632,"HIVEP1","3096","HIVEP zinc finger 1"
"ENSG00000249709",4.01050778886139,-0.182135607687291,0.88595986238327,-0.205579976498414,0.837119019870897,0.890139587542778,"ZNF564","163050","zinc finger protein 564"
"ENSG00000160207",9.75608294269774,-0.117080017798981,0.56973414473122,-0.205499387533137,0.837181976565298,0.890142098707602,"HSF2BP","11077","heat shock transcription factor 2 binding protein"
"ENSG00000167524",12.0847068878053,-0.104532336305059,0.508898357196299,-0.205409066126613,0.837252537553714,0.89015269426533,"RSKR","124923","ribosomal protein S6 kinase related"
"ENSG00000128298",12.0107294721572,-0.104962422228783,0.511771238555019,-0.205096367910676,0.837496834105533,0.890347987625581,"BAIAP2L2","80115","BAR/IMD domain containing adaptor protein 2 like 2"
"ENSG00000132950",148.460236852987,0.0311569006628283,0.152181356117955,0.204735333273537,0.837778913138585,0.890583416600754,"ZMYM5","9205","zinc finger MYM-type containing 5"
"ENSG00000164406",6.14241394168256,-0.147676890964148,0.722031967732733,-0.204529574262301,0.837939683506513,0.89065818336988,"LEAP2","116842","liver enriched antimicrobial peptide 2"
"ENSG00000084073",1831.6809083446,0.0109624072863687,0.0536195814522157,0.204447833971589,0.838003553385105,0.89065818336988,"ZMPSTE24","10269","zinc metallopeptidase STE24"
"ENSG00000159377",2601.30244477703,0.0104168983149617,0.0509848561046571,0.204313576831105,0.838108460971202,0.89065818336988,"PSMB4","5692","proteasome 20S subunit beta 4"
"ENSG00000165685",52.6212072426394,0.0500427124373262,0.244967418252243,0.204283136077293,0.838132247562585,0.89065818336988,"TMEM52B","120939","transmembrane protein 52B"
"ENSG00000092929",4.31049407489536,-0.170913379434572,0.836755105477348,-0.204257348793911,0.838152398019416,0.89065818336988,"UNC13D","201294","unc-13 homolog D"
"ENSG00000171843",359.657045728415,-0.0202061934926092,0.0992737726710767,-0.203540098748522,0.838712907300063,0.891189338751387,"MLLT3","4300","MLLT3 super elongation complex subunit"
"ENSG00000126231",1.98496232295492,0.251893952716407,1.24049179331728,0.203059749426314,0.839088331581058,0.8915077923083,"PROZ","8858","protein Z, vitamin K dependent plasma glycoprotein"
"ENSG00000258484",28.7382801122678,0.0680223158654074,0.335218138715329,0.202919555982538,0.839197908795685,0.8915077923083,"SPESP1","246777","sperm equatorial segment protein 1"
"ENSG00000158411",153.762547948245,0.0294847911930275,0.145308589945137,0.202911549855103,0.8392041665943,0.8915077923083,"MITD1","129531","microtubule interacting and trafficking domain containing 1"
"ENSG00000168310",248.256539999875,0.0235878008902433,0.116284249089537,0.202846052452736,0.839255361458916,0.8915077923083,"IRF2","3660","interferon regulatory factor 2"
"ENSG00000177239",1574.04971378814,0.0113956660261654,0.0562603056098217,0.202552508427469,0.839484813210282,0.891687050329648,"MAN1B1","11253","mannosidase alpha class 1B member 1"
"ENSG00000100418",1303.38080391122,0.0120872390014944,0.0597288020066207,0.202368683037616,0.839628509193257,0.891775200639791,"DESI1","27351","desumoylating isopeptidase 1"
"ENSG00000116337",1638.74767463805,0.0112666668995846,0.0557289459625001,0.202169029128344,0.839784584357712,0.891876485267119,"AMPD2","271","adenosine monophosphate deaminase 2"
"ENSG00000110811",2249.19910643854,-0.0100833270356333,0.0499023853625834,-0.202061022982555,0.839869018473546,0.891901675802529,"P3H3","10536","prolyl 3-hydroxylase 3"
"ENSG00000198740",194.789597857508,-0.0279715600661951,0.138540910664839,-0.201901084177687,0.839994054479796,0.891969976890863,"ZNF652","22834","zinc finger protein 652"
"ENSG00000197465",6.90152068789264,0.135213168806492,0.674077412206627,0.200589971356354,0.841019200392123,0.892832521116283,"GYPE","2996","glycophorin E (MNS blood group)"
"ENSG00000135519",1.10179649846993,0.33299065020134,1.66026133121507,0.200565202562201,0.841038569463282,0.892832521116283,"KCNH3","23416","potassium voltage-gated channel subfamily H member 3"
"ENSG00000278384",1.10179649846993,0.33299065020134,1.66026133121507,0.200565202562201,0.841038569463282,0.892832521116283,NA,NA,NA
"ENSG00000181585",2.30732230440353,0.227422781802131,1.13398813754631,0.20055128821208,0.841049450456577,0.892832521116283,"TMIE","259236","transmembrane inner ear"
"ENSG00000178460",4.33714987105089,-0.175398790602463,0.87628076436653,-0.200162776286959,0.841353278239021,0.893062913174104,"MCMDC2","157777","minichromosome maintenance domain containing 2"
"ENSG00000007202",3607.62404543458,0.00850437095081227,0.0424967196953492,0.200118291759422,0.84138806795981,0.893062913174104,"BLTP2","9703","bridge-like lipid transfer protein family member 2"
"ENSG00000108963",336.084733382747,0.0199057955347947,0.0999709440156337,0.19911581040669,0.84217215393914,0.893754734166107,"DPH1","1801","diphthamide biosynthesis 1"
"ENSG00000204217",2339.79779567062,-0.0112231723570866,0.0563770697484077,-0.199073353886108,0.842205364563251,0.893754734166107,"BMPR2","659","bone morphogenetic protein receptor type 2"
"ENSG00000213413",2.33473113878186,-0.227989922106993,1.14565670060067,-0.199003699788477,0.842259850466369,0.893754734166107,"PVRIG","79037","PVR related immunoglobulin domain containing"
"ENSG00000233822",20.3968501292661,0.0797369572375497,0.400878046436355,0.198905771833552,0.842336454459727,0.893754734166107,"H2BC15","8341","H2B clustered histone 15"
"ENSG00000185100",23.9410280208632,-0.0744184402724102,0.374157467051979,-0.198896044648688,0.842344063616729,0.893754734166107,"ADSS1","122622","adenylosuccinate synthase 1"
"ENSG00000215018",2.03300115903274,0.249286832477443,1.25457592102072,0.19870206999878,0.842495804688517,0.893851175131757,"COL28A1","340267","collagen type XXVIII alpha 1 chain"
"ENSG00000157429",15.7070791025919,-0.09064952743886,0.456519108093102,-0.198566775917675,0.842601645016366,0.893898907004435,"ZNF19","7567","zinc finger protein 19"
"ENSG00000170322",445.854723289497,0.0181729702694266,0.0915648340601564,0.19847106649576,0.842676520050489,0.893913783906823,"NFRKB","4798","nuclear factor related to kappaB binding protein"
"ENSG00000049768",1.22571016555145,0.323395330323524,1.63308184689372,0.198027631584206,0.843023444928767,0.894217229114275,"FOXP3","50943","forkhead box P3"
"ENSG00000176049",0.88410594898897,0.382847253671832,1.93872837301102,0.197473384617173,0.843457107341083,0.894548040346582,"JAKMIP2","9832","janus kinase and microtubule interacting protein 2"
"ENSG00000157470",0.88410594898897,0.382847253671832,1.93872837301102,0.197473384617173,0.843457107341083,0.894548040346582,"FAM81A","145773","family with sequence similarity 81 member A"
"ENSG00000134283",719.260625458706,-0.0145251307967479,0.0736139596663363,-0.19731489601408,0.843581123157471,0.89461497972735,"PPHLN1","51535","periphilin 1"
"ENSG00000007933",2.06396661425938,0.248525518858089,1.26059162487361,0.197149904817912,0.843710231310968,0.894687309460631,"FMO3","2328","flavin containing dimethylaniline monoxygenase 3"
"ENSG00000162664",462.418246921054,0.0183197289532906,0.0930317569959527,0.19691909026385,0.843890854302715,0.894814252180373,"ZNF326","284695","zinc finger protein 326"
